PRECINCT,Date,Race,totvote,DEM_Turnout,REP_Turnout,NPA_Turnout,Other_party_Turnout,White_Turnout,Black_Turnout,Hispanic_Turnout,Other_race_Turnout,Male_Turnout,Female_Turnout,Unkwn_Turnout,pct_white,pct_black,pct_non_bw,DEM_candidate_votes,REP_candidate_votes,OTHER_candidate_votes,Total_contest_votes,pct_dem,pct_rep,D-R_vote_pct,D-R_vote,District
701,3/24/2015,City Council At-Large - 5,374,249,95,23,7,163,196,4,11,159,210,5,0.435828877,0.524064171,0.040106952,225,129,0,354,0.63559322,0.36440678,0.271186441,96,7
702,3/24/2015,City Council At-Large - 5,377,299,49,23,6,101,267,1,8,151,219,7,0.267904509,0.708222812,0.023872679,282,71,0,353,0.798866856,0.201133144,0.597733711,211,7
703,3/24/2015,City Council At-Large - 5,1715,796,686,194,39,1057,582,21,55,773,922,20,0.616326531,0.339358601,0.044314869,703,899,0,1602,0.438826467,0.561173533,-0.122347066,-196,7
704,3/24/2015,City Council At-Large - 5,893,602,160,101,30,376,476,9,32,409,472,12,0.421052632,0.533034714,0.045912654,543,334,0,877,0.619156214,0.380843786,0.238312429,209,7
705,3/24/2015,City Council At-Large - 5,1507,1027,355,101,24,510,939,14,44,628,865,14,0.338420703,0.623092236,0.03848706,1010,443,0,1453,0.695113558,0.304886442,0.390227116,567,7
706,3/24/2015,City Council At-Large - 5,399,372,6,19,2,5,384,0,10,131,263,5,0.012531328,0.962406015,0.025062657,367,18,0,385,0.953246753,0.046753247,0.906493506,349,7
707,3/24/2015,City Council At-Large - 5,936,844,38,48,6,64,849,7,16,325,605,6,0.068376068,0.907051282,0.02457265,845,62,0,907,0.931642778,0.068357222,0.863285557,783,7
708,3/24/2015,City Council At-Large - 5,356,321,14,14,7,32,309,3,12,117,235,4,0.08988764,0.867977528,0.042134831,327,24,0,351,0.931623932,0.068376068,0.863247863,303,7
709,3/24/2015,City Council At-Large - 5,1977,1782,67,112,16,43,1860,16,58,724,1227,26,0.021750126,0.940819423,0.03743045,1846,99,0,1945,0.949100257,0.050899743,0.898200514,1747,7
710,3/24/2015,City Council At-Large - 5,1527,1330,89,80,28,112,1372,6,37,550,965,12,0.073346431,0.898493779,0.02815979,1350,145,0,1495,0.903010033,0.096989967,0.806020067,1205,7
711,3/24/2015,City Council At-Large - 5,360,328,6,24,2,14,329,0,17,112,243,5,0.038888889,0.913888889,0.047222222,334,17,0,351,0.951566952,0.048433048,0.903133903,317,7
712,3/24/2015,City Council At-Large - 5,510,396,69,37,8,147,342,1,20,241,264,5,0.288235294,0.670588235,0.041176471,363,124,0,487,0.745379877,0.254620123,0.490759754,239,7
713,3/24/2015,City Council At-Large - 5,717,418,190,86,23,323,338,17,39,332,375,10,0.450488145,0.471408647,0.078103208,454,236,0,690,0.657971014,0.342028986,0.315942029,218,7
714,3/24/2015,City Council At-Large - 5,570,520,23,25,2,51,500,4,15,225,341,4,0.089473684,0.877192982,0.033333333,508,38,0,546,0.93040293,0.06959707,0.860805861,470,7
801,3/24/2015,City Council At-Large - 5,850,709,98,39,4,150,672,0,28,325,516,9,0.176470588,0.790588235,0.032941176,692,139,0,831,0.832731649,0.167268351,0.665463297,553,8
802,3/24/2015,City Council At-Large - 5,1243,1172,22,40,9,23,1192,2,26,455,776,12,0.01850362,0.958970233,0.022526146,1187,32,0,1219,0.973748975,0.026251025,0.947497949,1155,8
803,3/24/2015,City Council At-Large - 5,1832,1484,227,99,22,305,1458,15,54,675,1138,19,0.166484716,0.795851528,0.037663755,1487,292,0,1779,0.835862844,0.164137156,0.671725689,1195,8
804,3/24/2015,City Council At-Large - 5,829,570,192,53,14,308,496,8,17,328,497,4,0.371531966,0.598311218,0.030156815,556,248,0,804,0.691542289,0.308457711,0.383084577,308,8
805,3/24/2015,City Council At-Large - 5,875,706,119,37,13,186,662,7,20,341,519,15,0.212571429,0.756571429,0.030857143,700,149,0,849,0.824499411,0.175500589,0.648998822,551,8
806,3/24/2015,City Council At-Large - 5,274,254,4,14,2,3,265,0,6,90,180,4,0.010948905,0.967153285,0.02189781,246,13,0,259,0.94980695,0.05019305,0.8996139,233,8
807,3/24/2015,City Council At-Large - 5,583,550,12,19,2,10,561,1,11,211,369,3,0.017152659,0.962264151,0.02058319,546,28,0,574,0.951219512,0.048780488,0.902439024,518,8
808,3/24/2015,City Council At-Large - 5,546,519,4,19,4,6,529,3,8,161,381,4,0.010989011,0.968864469,0.02014652,512,15,0,527,0.971537002,0.028462998,0.943074004,497,8
809,3/24/2015,City Council At-Large - 5,646,605,15,23,3,9,622,1,14,205,436,5,0.013931889,0.962848297,0.023219814,608,19,0,627,0.96969697,0.03030303,0.939393939,589,8
810,3/24/2015,City Council At-Large - 5,494,121,332,29,12,438,39,3,14,237,254,3,0.886639676,0.078947368,0.034412955,74,385,0,459,0.161220044,0.838779956,-0.677559913,-311,8
811,3/24/2015,City Council At-Large - 5,478,448,3,23,4,3,458,0,17,151,320,7,0.006276151,0.958158996,0.035564854,450,9,0,459,0.980392157,0.019607843,0.960784314,441,8
812,3/24/2015,City Council At-Large - 5,435,412,5,12,6,5,425,3,2,159,271,5,0.011494253,0.977011494,0.011494253,400,16,0,416,0.961538462,0.038461538,0.923076923,384,8
813,3/24/2015,City Council At-Large - 5,2061,1314,587,133,27,807,1182,15,57,876,1164,21,0.391557496,0.573508006,0.034934498,1261,730,0,1991,0.633350075,0.366649925,0.266700151,531,8
814,3/24/2015,City Council At-Large - 5,1144,318,751,62,13,1035,88,5,16,553,586,5,0.90472028,0.076923077,0.018356643,166,926,0,1092,0.152014652,0.847985348,-0.695970696,-760,8
815,3/24/2015,City Council At-Large - 5,590,543,15,26,6,6,566,1,17,221,363,6,0.010169492,0.959322034,0.030508475,551,24,0,575,0.95826087,0.04173913,0.916521739,527,8
816,3/24/2015,City Council At-Large - 5,225,188,22,14,1,39,180,0,6,82,138,5,0.173333333,0.8,0.026666667,184,35,0,219,0.840182648,0.159817352,0.680365297,149,8
817,3/24/2015,City Council At-Large - 5,1196,841,259,74,22,463,678,11,44,445,738,13,0.387123746,0.566889632,0.045986622,766,385,0,1151,0.665508254,0.334491746,0.331016507,381,8
818,3/24/2015,City Council At-Large - 5,474,386,59,24,5,92,368,0,14,169,299,6,0.194092827,0.776371308,0.029535865,378,84,0,462,0.818181818,0.181818182,0.636363636,294,8
901,3/24/2015,City Council At-Large - 5,749,474,172,74,29,416,296,11,26,316,421,12,0.55540721,0.395193591,0.049399199,447,267,0,714,0.62605042,0.37394958,0.25210084,180,9
902,3/24/2015,City Council At-Large - 5,916,866,18,20,12,5,880,6,25,331,580,5,0.005458515,0.96069869,0.033842795,852,21,0,873,0.975945017,0.024054983,0.951890034,831,9
903,3/24/2015,City Council At-Large - 5,778,441,272,46,19,421,312,9,36,333,436,9,0.541131105,0.401028278,0.057840617,370,363,0,733,0.504774898,0.495225102,0.009549795,7,9
904,3/24/2015,City Council At-Large - 5,990,954,8,22,6,5,966,0,19,318,666,6,0.005050505,0.975757576,0.019191919,940,24,0,964,0.975103734,0.024896266,0.950207469,916,9
905,3/24/2015,City Council At-Large - 5,565,324,179,51,11,247,271,15,32,217,339,9,0.437168142,0.479646018,0.083185841,327,222,0,549,0.595628415,0.404371585,0.191256831,105,9
906,3/24/2015,City Council At-Large - 5,489,189,242,45,13,396,62,8,23,220,266,3,0.809815951,0.126789366,0.063394683,140,315,0,455,0.307692308,0.692307692,-0.384615385,-175,9
907,3/24/2015,City Council At-Large - 5,596,233,298,47,18,448,126,5,17,261,332,3,0.751677852,0.211409396,0.036912752,201,366,0,567,0.354497354,0.645502646,-0.291005291,-165,9
908,3/24/2015,City Council At-Large - 5,827,457,259,87,24,500,290,8,29,340,482,5,0.604594921,0.350665054,0.044740024,409,371,0,780,0.524358974,0.475641026,0.048717949,38,9
909,3/24/2015,City Council At-Large - 5,425,391,16,14,4,19,391,3,12,145,278,2,0.044705882,0.92,0.035294118,396,18,0,414,0.956521739,0.043478261,0.913043478,378,9
910,3/24/2015,City Council At-Large - 5,724,615,54,39,16,79,622,2,21,239,479,6,0.109116022,0.859116022,0.031767956,626,78,0,704,0.889204545,0.110795455,0.778409091,548,9
911,3/24/2015,City Council At-Large - 5,969,784,115,59,11,202,737,4,26,350,607,12,0.208462332,0.760577915,0.030959752,770,178,0,948,0.812236287,0.187763713,0.624472574,592,9
912,3/24/2015,City Council At-Large - 5,383,359,6,16,2,5,359,2,17,133,246,4,0.01305483,0.937336815,0.049608355,358,13,0,371,0.964959569,0.035040431,0.929919137,345,9
913,3/24/2015,City Council At-Large - 5,543,325,159,47,12,242,245,23,33,199,339,5,0.445672192,0.451197053,0.103130755,308,211,0,519,0.59344894,0.40655106,0.186897881,97,9
914,3/24/2015,City Council At-Large - 5,958,492,320,119,27,469,391,29,69,403,543,12,0.489561587,0.408141962,0.102296451,486,435,0,921,0.527687296,0.472312704,0.055374593,51,9
1001,3/24/2015,City Council At-Large - 5,1305,1224,38,36,7,33,1241,4,27,445,847,13,0.025287356,0.950957854,0.023754789,1217,56,0,1273,0.956009427,0.043990573,0.912018853,1161,10
1002,3/24/2015,City Council At-Large - 5,1377,1304,21,47,5,10,1353,0,14,496,872,9,0.007262164,0.982570806,0.01016703,1298,39,0,1337,0.970830217,0.029169783,0.941660434,1259,10
1003,3/24/2015,City Council At-Large - 5,763,722,14,22,5,5,742,1,15,254,499,10,0.00655308,0.972477064,0.020969856,714,31,0,745,0.958389262,0.041610738,0.916778523,683,10
1004,3/24/2015,City Council At-Large - 5,1216,1163,9,38,6,4,1183,0,29,425,786,5,0.003289474,0.972861842,0.023848684,1139,30,0,1169,0.97433704,0.02566296,0.94867408,1109,10
1005,3/24/2015,City Council At-Large - 5,1607,1516,28,53,10,36,1529,2,40,558,1036,13,0.022401991,0.951462352,0.026135657,1517,42,0,1559,0.973059654,0.026940346,0.946119307,1475,10
1006,3/24/2015,City Council At-Large - 5,484,252,182,39,11,317,149,3,15,221,255,8,0.654958678,0.30785124,0.037190083,212,251,0,463,0.457883369,0.542116631,-0.084233261,-39,10
1007,3/24/2015,City Council At-Large - 5,401,218,149,25,9,268,105,16,12,172,226,3,0.668329177,0.261845387,0.069825436,162,214,0,376,0.430851064,0.569148936,-0.138297872,-52,10
1008,3/24/2015,City Council At-Large - 5,1149,725,307,91,26,446,630,15,58,472,660,17,0.388163621,0.548302872,0.063533507,691,407,0,1098,0.629326047,0.370673953,0.258652095,284,10
1009,3/24/2015,City Council At-Large - 5,876,499,278,75,24,390,417,14,55,381,482,13,0.445205479,0.476027397,0.078767123,479,360,0,839,0.570917759,0.429082241,0.141835518,119,10
1010,3/24/2015,City Council At-Large - 5,725,333,299,70,23,509,177,11,28,293,421,11,0.702068966,0.244137931,0.053793103,268,415,0,683,0.39238653,0.60761347,-0.21522694,-147,10
1011,3/24/2015,City Council At-Large - 5,378,148,187,25,18,295,72,2,9,172,201,5,0.78042328,0.19047619,0.029100529,106,249,0,355,0.298591549,0.701408451,-0.402816901,-143,10
1012,3/24/2015,City Council At-Large - 5,780,535,140,90,15,199,505,17,59,267,500,13,0.255128205,0.647435897,0.097435897,556,198,0,754,0.737400531,0.262599469,0.474801061,358,10
1013,3/24/2015,City Council At-Large - 5,488,168,268,40,12,362,108,3,15,209,276,3,0.741803279,0.221311475,0.036885246,177,281,0,458,0.386462882,0.613537118,-0.227074236,-104,10
1014,3/24/2015,City Council At-Large - 5,1056,610,330,99,17,453,527,18,58,473,575,8,0.428977273,0.49905303,0.071969697,584,434,0,1018,0.57367387,0.42632613,0.147347741,150,10
1015,3/24/2015,City Council At-Large - 5,862,461,303,80,18,409,371,23,59,363,480,19,0.474477958,0.430394432,0.09512761,433,397,0,830,0.521686747,0.478313253,0.043373494,36,10
1016,3/24/2015,City Council At-Large - 5,453,269,124,50,10,173,239,11,30,180,270,3,0.381898455,0.527593819,0.090507726,275,155,0,430,0.639534884,0.360465116,0.279069767,120,10
1101,3/24/2015,City Council At-Large - 5,331,96,186,39,10,257,38,12,24,152,176,3,0.776435045,0.114803625,0.108761329,102,203,0,305,0.33442623,0.66557377,-0.331147541,-101,11
1102,3/24/2015,City Council At-Large - 5,191,31,141,19,0,160,14,2,15,95,96,0,0.837696335,0.073298429,0.089005236,40,135,0,175,0.228571429,0.771428571,-0.542857143,-95,11
1103,3/24/2015,City Council At-Large - 5,887,226,525,108,28,697,86,35,69,434,446,7,0.785794814,0.096956032,0.117249154,269,563,0,832,0.323317308,0.676682692,-0.353365385,-294,11
1104,3/24/2015,City Council At-Large - 5,785,278,365,111,31,532,184,11,58,364,414,7,0.677707006,0.234394904,0.087898089,293,456,0,749,0.391188251,0.608811749,-0.217623498,-163,11
1105,3/24/2015,City Council At-Large - 5,667,218,335,89,25,481,116,33,37,347,316,4,0.72113943,0.173913043,0.104947526,210,411,0,621,0.338164251,0.661835749,-0.323671498,-201,11
1106,3/24/2015,City Council At-Large - 5,1755,518,935,242,60,1436,182,49,88,782,956,17,0.818233618,0.103703704,0.078062678,589,1066,0,1655,0.355891239,0.644108761,-0.288217523,-477,11
1107,3/24/2015,City Council At-Large - 5,681,121,475,66,19,572,30,17,62,355,320,6,0.839941263,0.044052863,0.116005874,162,480,0,642,0.252336449,0.747663551,-0.495327103,-318,11
1108,3/24/2015,City Council At-Large - 5,696,308,280,80,28,473,168,25,30,295,392,9,0.679597701,0.24137931,0.079022989,320,345,0,665,0.481203008,0.518796992,-0.037593985,-25,11
1109,3/24/2015,City Council At-Large - 5,871,135,670,54,12,824,17,12,18,413,449,9,0.946039036,0.019517796,0.034443169,180,609,0,789,0.228136882,0.771863118,-0.543726236,-429,11
1110,3/24/2015,City Council At-Large - 5,695,252,329,91,23,519,115,32,29,283,405,7,0.74676259,0.165467626,0.087769784,245,405,0,650,0.376923077,0.623076923,-0.246153846,-160,11
1111,3/24/2015,City Council At-Large - 5,338,150,128,42,18,213,97,17,11,156,179,3,0.630177515,0.286982249,0.082840237,166,160,0,326,0.509202454,0.490797546,0.018404908,6,11
1112,3/24/2015,City Council At-Large - 5,696,199,379,101,17,537,90,14,55,325,366,5,0.771551724,0.129310345,0.099137931,209,427,0,636,0.328616352,0.671383648,-0.342767296,-218,11
1113,3/24/2015,City Council At-Large - 5,599,244,254,84,17,418,141,17,23,250,343,6,0.697829716,0.235392321,0.066777963,241,331,0,572,0.421328671,0.578671329,-0.157342657,-90,11
1114,3/24/2015,City Council At-Large - 5,465,186,195,67,17,325,96,16,28,194,267,4,0.698924731,0.206451613,0.094623656,184,242,0,426,0.431924883,0.568075117,-0.136150235,-58,11
1115,3/24/2015,City Council At-Large - 5,762,246,361,133,22,494,171,37,60,360,391,11,0.648293963,0.224409449,0.127296588,286,430,0,716,0.399441341,0.600558659,-0.201117318,-144,11
1201,3/24/2015,City Council At-Large - 5,1039,351,608,65,15,833,153,21,32,462,567,10,0.801732435,0.147256978,0.051010587,253,735,0,988,0.256072874,0.743927126,-0.487854251,-482,12
1202,3/24/2015,City Council At-Large - 5,1023,333,604,66,20,728,235,17,43,491,522,10,0.711632454,0.22971652,0.058651026,307,651,0,958,0.32045929,0.67954071,-0.35908142,-344,12
1203,3/24/2015,City Council At-Large - 5,468,140,295,25,8,409,42,5,12,224,240,4,0.873931624,0.08974359,0.036324786,84,359,0,443,0.189616253,0.810383747,-0.620767494,-275,12
1204,3/24/2015,City Council At-Large - 5,532,156,319,46,11,453,50,10,19,251,274,7,0.851503759,0.093984962,0.054511278,99,392,0,491,0.201629328,0.798370672,-0.596741344,-293,12
1205,3/24/2015,City Council At-Large - 5,1436,608,695,108,25,957,397,23,59,671,751,14,0.66643454,0.276462396,0.057103064,502,879,0,1381,0.363504707,0.636495293,-0.272990587,-377,12
1206,3/24/2015,City Council At-Large - 5,1411,574,704,110,23,869,468,15,59,656,732,23,0.615875266,0.33167966,0.052445074,535,789,0,1324,0.40407855,0.59592145,-0.1918429,-254,12
1207,3/24/2015,City Council At-Large - 5,296,144,131,21,0,214,75,0,7,135,160,1,0.722972973,0.253378378,0.023648649,107,169,0,276,0.387681159,0.612318841,-0.224637681,-62,12
1208,3/24/2015,City Council At-Large - 5,1030,475,433,99,23,617,344,24,45,438,583,9,0.599029126,0.333980583,0.066990291,424,565,0,989,0.428715875,0.571284125,-0.142568251,-141,12
1209,3/24/2015,City Council At-Large - 5,1193,365,731,76,21,976,166,15,36,564,612,17,0.818105616,0.139145013,0.042749371,289,838,0,1127,0.256433008,0.743566992,-0.487133984,-549,12
1210,3/24/2015,City Council At-Large - 5,723,311,326,63,23,475,200,15,33,344,374,5,0.656984786,0.276625173,0.066390041,288,414,0,702,0.41025641,0.58974359,-0.179487179,-126,12
1211,3/24/2015,City Council At-Large - 5,857,369,348,113,27,444,345,25,43,409,441,7,0.518086348,0.402567095,0.079346558,386,439,0,825,0.467878788,0.532121212,-0.064242424,-53,12
1212,3/24/2015,City Council At-Large - 5,1660,788,699,136,37,881,669,36,74,765,877,18,0.530722892,0.403012048,0.06626506,756,837,0,1593,0.474576271,0.525423729,-0.050847458,-81,12
1213,3/24/2015,City Council At-Large - 5,1307,604,571,103,29,824,422,20,41,559,736,12,0.630451415,0.322876817,0.046671767,522,726,0,1248,0.418269231,0.581730769,-0.163461538,-204,12
1301,3/24/2015,City Council At-Large - 5,962,282,561,97,22,912,11,8,31,474,476,12,0.948024948,0.011434511,0.040540541,284,598,0,882,0.321995465,0.678004535,-0.35600907,-314,13
1302,3/24/2015,City Council At-Large - 5,899,218,573,86,22,857,2,13,27,439,449,11,0.953281424,0.002224694,0.044493882,202,632,0,834,0.242206235,0.757793765,-0.51558753,-430,13
1303,3/24/2015,City Council At-Large - 5,745,179,469,82,15,691,26,9,19,368,374,3,0.927516779,0.034899329,0.037583893,193,504,0,697,0.276901004,0.723098996,-0.446197991,-311,13
1304,3/24/2015,City Council At-Large - 5,661,245,310,85,21,565,63,15,18,303,353,5,0.854765507,0.095310136,0.049924357,257,363,0,620,0.414516129,0.585483871,-0.170967742,-106,13
1305,3/24/2015,City Council At-Large - 5,890,248,522,93,27,856,3,11,20,427,458,5,0.961797753,0.003370787,0.034831461,255,569,0,824,0.309466019,0.690533981,-0.381067961,-314,13
1306,3/24/2015,City Council At-Large - 5,838,274,418,105,41,768,36,11,23,384,445,9,0.91646778,0.042959427,0.040572792,324,456,0,780,0.415384615,0.584615385,-0.169230769,-132,13
1307,3/24/2015,City Council At-Large - 5,1289,350,747,157,35,1236,11,14,28,603,682,4,0.958882855,0.008533747,0.032583398,427,748,0,1175,0.363404255,0.636595745,-0.273191489,-321,13
1308,3/24/2015,City Council At-Large - 5,929,346,458,100,25,791,112,5,21,433,490,6,0.851453175,0.120559742,0.027987083,362,498,0,860,0.420930233,0.579069767,-0.158139535,-136,13
1309,3/24/2015,City Council At-Large - 5,933,243,571,100,19,899,5,8,21,459,462,12,0.963558414,0.005359057,0.031082529,239,648,0,887,0.269447576,0.730552424,-0.461104848,-409,13
1310,3/24/2015,City Council At-Large - 5,722,205,420,82,15,695,4,8,15,363,357,2,0.962603878,0.005540166,0.031855956,182,492,0,674,0.270029674,0.729970326,-0.459940653,-310,13
1311,3/24/2015,City Council At-Large - 5,908,237,528,107,36,850,23,8,27,422,480,6,0.936123348,0.025330396,0.038546256,221,615,0,836,0.264354067,0.735645933,-0.471291866,-394,13
1312,3/24/2015,City Council At-Large - 5,463,194,178,69,22,339,93,12,19,214,242,7,0.732181425,0.200863931,0.066954644,203,238,0,441,0.46031746,0.53968254,-0.079365079,-35,13
1313,3/24/2015,City Council At-Large - 5,1341,273,902,140,26,1252,30,21,38,651,682,8,0.933631618,0.022371365,0.043997017,270,962,0,1232,0.219155844,0.780844156,-0.561688312,-692,13
1314,3/24/2015,City Council At-Large - 5,97,32,44,17,4,78,10,6,3,50,46,1,0.804123711,0.103092784,0.092783505,25,67,0,92,0.27173913,0.72826087,-0.456521739,-42,13
1315,3/24/2015,City Council At-Large - 5,948,323,455,145,25,718,139,38,53,466,469,13,0.757383966,0.146624473,0.095991561,313,605,0,918,0.340958606,0.659041394,-0.318082789,-292,13
1401,3/24/2015,City Council At-Large - 5,722,302,321,90,9,458,197,20,47,315,401,6,0.63434903,0.272853186,0.092797784,304,391,0,695,0.437410072,0.562589928,-0.125179856,-87,14
1402,3/24/2015,City Council At-Large - 5,917,354,443,98,22,520,289,25,83,428,479,10,0.567066521,0.315158124,0.117775354,361,500,0,861,0.419279907,0.580720093,-0.161440186,-139,14
1403,3/24/2015,City Council At-Large - 5,703,270,323,90,20,395,230,20,58,325,374,4,0.561877667,0.327169275,0.110953058,290,372,0,662,0.438066465,0.561933535,-0.123867069,-82,14
1404,3/24/2015,City Council At-Large - 5,1765,647,843,211,64,1666,38,27,34,860,897,8,0.943909348,0.021529745,0.034560907,654,968,0,1622,0.403205919,0.596794081,-0.193588163,-314,14
1405,3/24/2015,City Council At-Large - 5,710,322,276,82,30,614,67,11,18,330,374,6,0.864788732,0.094366197,0.04084507,258,403,0,661,0.3903177,0.6096823,-0.219364599,-145,14
1406,3/24/2015,City Council At-Large - 5,523,207,248,54,14,352,132,11,28,235,286,2,0.673040153,0.252390057,0.07456979,194,299,0,493,0.393509128,0.606490872,-0.212981744,-105,14
1407,3/24/2015,City Council At-Large - 5,425,243,111,52,19,290,101,15,19,205,216,4,0.682352941,0.237647059,0.08,214,192,0,406,0.527093596,0.472906404,0.054187192,22,14
1408,3/24/2015,City Council At-Large - 5,1027,322,580,93,32,972,22,11,22,481,539,7,0.946445959,0.021421616,0.032132425,291,660,0,951,0.305993691,0.694006309,-0.388012618,-369,14
